#VERB   LABEL
ergrimmen	NEGATIVE
erhängen	NEGATIVE
erhärten	NEGATIVE
erinnern	NEGATIVE
erkaufen	POSITIVE
erklagen	NEGATIVE
erklären	NEGATIVE
erkranken	NEGATIVE
erkälten	NEGATIVE
erkühnen	POSITIVE
erlahmen	NEGATIVE
erlassen	NEGATIVE
erleiden	NEGATIVE
erliegen	POSITIVE
erlöschen	NEGATIVE
erlösen	POSITIVE
ermahnen	NEGATIVE
ermatten	NEGATIVE
ermorden	NEGATIVE
ermäßigen	NEGATIVE
ermüden	NEGATIVE
erniedrigen	NEGATIVE
ernüchtern	NEGATIVE
erotisieren	POSITIVE
erpressen	NEGATIVE
erregen	NEGATIVE
erröten	POSITIVE
ersaufen	NEGATIVE
erschaudern	NEGATIVE
erschauern	NEGATIVE
erschießen	NEGATIVE
erschlaffen	NEGATIVE
erschlagen	NEGATIVE
erschleichen	POSITIVE
erschrecken	NEGATIVE
erschweren	NEGATIVE
erschwindeln	NEGATIVE
erschöpfen	NEGATIVE
erschüttern	NEGATIVE
ersetzen	NEGATIVE
ersitzen	NEGATIVE
ersparen	NEGATIVE
erstarren	NEGATIVE
erstatten	NEGATIVE
erstechen	NEGATIVE
ersterben	NEGATIVE
ersticken	NEGATIVE
erstürmen	POSITIVE
ersäufen	NEGATIVE
ertappen	POSITIVE
ertauben	NEGATIVE
ertragen	NEGATIVE
ertrinken	NEGATIVE
ertränken	NEGATIVE
erwachen	POSITIVE
erwehren	NEGATIVE
erwischen	NEGATIVE
erwürgen	NEGATIVE
erzittern	NEGATIVE
erzwingen	NEGATIVE
erzählen	NEGATIVE
erzürnen	NEGATIVE
eskalieren	NEGATIVE
europäisieren	NEGATIVE
evakuieren	NEGATIVE
evozieren	POSITIVE
exekutieren	NEGATIVE
exhumieren	POSITIVE
existieren	NEGATIVE
exkommunizieren	NEGATIVE
exkulpieren	NEGATIVE
explodieren	NEGATIVE
exponieren	NEGATIVE
fabrizieren	NEGATIVE
fabulieren	NEGATIVE
fackeln	NEGATIVE
fahnden	POSITIVE
fallen	NEGATIVE
fanatisieren	NEGATIVE
fangen	NEGATIVE
fantasieren	NEGATIVE
faseln	NEGATIVE
fassen	NEGATIVE
fauchen	NEGATIVE
faulen	NEGATIVE
fechten	POSITIVE
fegen	NEGATIVE
fehlbesetzen	NEGATIVE
fehlen	NEGATIVE
fehlgreifen	NEGATIVE
fehlinterpretieren	NEGATIVE
fehlschlagen	NEGATIVE
feilbieten	NEGATIVE
feilschen	POSITIVE
feixen	NEGATIVE
fernbleiben	NEGATIVE
fernhalten	NEGATIVE
fernliegen	NEGATIVE
fertigmachen	NEGATIVE
fesseln	NEGATIVE
festbeißen	NEGATIVE
festfahren	NEGATIVE
festfrieren	POSITIVE
festhalten	NEGATIVE
festketten	NEGATIVE
festklammern	NEGATIVE
festkrallen	NEGATIVE
festliegen	NEGATIVE
festmachen	NEGATIVE
festnageln	NEGATIVE
festnehmen	NEGATIVE
festsetzen	NEGATIVE
festsitzen	NEGATIVE
feststecken	NEGATIVE
feststellen	NEGATIVE
feuern	NEGATIVE
ficken	POSITIVE
fiedeln	NEGATIVE
fiepen	NEGATIVE
finden	NEGATIVE
fingern	NEGATIVE
fingieren	NEGATIVE
fixen	NEGATIVE
fixieren	NEGATIVE
flachsen	NEGATIVE
flackern	NEGATIVE
flattern	NEGATIVE
fleddern	NEGATIVE
flehen	POSITIVE
flennen	NEGATIVE
fletschen	NEGATIVE
fliehen	NEGATIVE
flimmern	NEGATIVE
floppen	NEGATIVE
fluchen	NEGATIVE
fluktuieren	POSITIVE
flunkern	NEGATIVE
flöten	NEGATIVE
flüchten	NEGATIVE
flüstern	POSITIVE
folgern	NEGATIVE
foltern	NEGATIVE
foppen	NEGATIVE
forcieren	NEGATIVE
fortbringen	NEGATIVE
fortdauern	NEGATIVE
fortfallen	NEGATIVE
fortjagen	NEGATIVE
fortnehmen	NEGATIVE
forträumen	NEGATIVE
fortschaffen	NEGATIVE
fortschicken	NEGATIVE
fortschieben	NEGATIVE
forttreiben	NEGATIVE
fortwerfen	NEGATIVE
fortwähren	POSITIVE
fortziehen	NEGATIVE
foulen	NEGATIVE
fragen	NEGATIVE
fransen	NEGATIVE
freikaufen	NEGATIVE
freikommen	NEGATIVE
freikämpfen	NEGATIVE
freilassen	NEGATIVE
freisprechen	NEGATIVE
fremdeln	NEGATIVE
fremdgehen	POSITIVE
frequentieren	POSITIVE
fressen	NEGATIVE
frickeln	POSITIVE
frieren	NEGATIVE
fristen	NEGATIVE
frotzeln	NEGATIVE
frusten	NEGATIVE
frustrieren	NEGATIVE
frömmeln	NEGATIVE
frösteln	NEGATIVE
fuchteln	NEGATIVE
fuhrwerken	NEGATIVE
fummeln	POSITIVE
funktionalisieren	NEGATIVE
furzen	NEGATIVE
fälschen	NEGATIVE
fühlen	NEGATIVE
führen	NEGATIVE
fürchten	NEGATIVE
gackern	NEGATIVE
gaffen	NEGATIVE
gammeln	NEGATIVE
gaukeln	POSITIVE
geben	NEGATIVE
gebieten	NEGATIVE
gebrechen	POSITIVE
gebärden	NEGATIVE
gefangenhalten	NEGATIVE
gefährden	NEGATIVE
gegensteuern	NEGATIVE
gegenübersehen	POSITIVE
gegenübersitzen	NEGATIVE
gegenüberstehen	NEGATIVE
gegenüberstellen	NEGATIVE
gehaben	NEGATIVE
gehen	NEGATIVE
gehren	NEGATIVE
geifern	NEGATIVE
geigen	POSITIVE
geistern	NEGATIVE
geißeln	NEGATIVE
gelüsten	POSITIVE
gemahnen	POSITIVE
genieren	POSITIVE
geraten	POSITIVE
geringschätzen	NEGATIVE
germanisieren	NEGATIVE
gestehen	POSITIVE
getrauen	NEGATIVE
gewittern	NEGATIVE
gieren	POSITIVE
giften	NEGATIVE
giggeln	NEGATIVE
gipfeln	NEGATIVE
glauben	NEGATIVE
gleichen	NEGATIVE
gleichkommen	POSITIVE
gleichmachen	POSITIVE
gleichschalten	NEGATIVE
gleichsetzen	NEGATIVE
gleichstehen	NEGATIVE
glimmen	NEGATIVE
glorifizieren	NEGATIVE
glotzen	POSITIVE
glucken	NEGATIVE
granteln	NEGATIVE
grapschen	NEGATIVE
grassieren	NEGATIVE
grauen	NEGATIVE
grausen	NEGATIVE
greifen	NEGATIVE
greinen	NEGATIVE
grenzen	NEGATIVE
grienen	POSITIVE
grimassieren	NEGATIVE
grinsen	NEGATIVE
grollen	NEGATIVE
grummeln	NEGATIVE
gruseln	POSITIVE
grämen	NEGATIVE
grölen	NEGATIVE
grübeln	NEGATIVE
gurken	NEGATIVE
gutheißen	NEGATIVE
gutmachen	POSITIVE
gähnen	NEGATIVE
gängeln	NEGATIVE
güllen	NEGATIVE
haben	POSITIVE
hadern	NEGATIVE
haften	NEGATIVE
hageln	NEGATIVE
halluzinieren	NEGATIVE
haltmachen	POSITIVE
hampeln	NEGATIVE
hantieren	NEGATIVE
hapern	POSITIVE
hassen	NEGATIVE
hauen	NEGATIVE
hausen	NEGATIVE
hausieren	NEGATIVE
hebeln	NEGATIVE
hecheln	NEGATIVE
heften	NEGATIVE
heimsuchen	NEGATIVE
heimzahlen	NEGATIVE
heischen	POSITIVE
hemmen	NEGATIVE
henken	NEGATIVE
herabblicken	NEGATIVE
herabschauen	NEGATIVE
herabsehen	NEGATIVE
herabsetzen	NEGATIVE
herabsinken	POSITIVE
herabstufen	NEGATIVE
herabstürzen	NEGATIVE
herabwürdigen	NEGATIVE
heranmachen	POSITIVE
herannahen	POSITIVE
heranrücken	POSITIVE
heranziehen	NEGATIVE
heraufbeschwören	POSITIVE
heraufsetzen	NEGATIVE
heraufziehen	NEGATIVE
herausbekommen	NEGATIVE
herausbrechen	NEGATIVE
herausfallen	NEGATIVE
herausführen	POSITIVE
heraushalten	NEGATIVE
heraushängen	NEGATIVE
herauskehren	POSITIVE
herauskriegen	NEGATIVE
herauskönnen	NEGATIVE
herauslassen	NEGATIVE
herauslesen	NEGATIVE
herausnehmen	NEGATIVE
herausplatzen	NEGATIVE
herausreden	NEGATIVE
herausreißen	NEGATIVE
herausrutschen	NEGATIVE
herausrücken	NEGATIVE
herausspringen	POSITIVE
herauswerfen	NEGATIVE
herbeiführen	NEGATIVE
herbeilocken	NEGATIVE
herbeisehnen	POSITIVE
herbeiwünschen	NEGATIVE
herbeiziehen	NEGATIVE
herbeizitieren	NEGATIVE
herbestellen	NEGATIVE
hereinbrechen	NEGATIVE
hereinfallen	NEGATIVE
hereinlegen	NEGATIVE
hereinschneien	NEGATIVE
herfallen	NEGATIVE
herführen	NEGATIVE
hergehen	NEGATIVE
hergehören	NEGATIVE
herhalten	NEGATIVE
heroisieren	NEGATIVE
herrschen	POSITIVE
herrühren	NEGATIVE
herschauen	NEGATIVE
herschieben	NEGATIVE
herumdoktern	NEGATIVE
herumerzählen	NEGATIVE
herumfahren	NEGATIVE
herumführen	POSITIVE
herumgammeln	NEGATIVE
herumgeistern	POSITIVE
herumhacken	NEGATIVE
herumhampeln	NEGATIVE
herumhantieren	NEGATIVE
herumhängen	NEGATIVE
herumirren	NEGATIVE
herumkutschieren	POSITIVE
herumlaufen	NEGATIVE
herumliegen	NEGATIVE
herumlungern	NEGATIVE
herumschlagen	NEGATIVE
herumschleppen	NEGATIVE
herumspuken	NEGATIVE
herumstehen	NEGATIVE
herumstreiten	NEGATIVE
herumsurfen	NEGATIVE
herumtragen	POSITIVE
herumtreiben	NEGATIVE
herumzeigen	NEGATIVE
herumärgern	NEGATIVE
herunterfallen	NEGATIVE
herunterkommen	NEGATIVE
heruntermachen	NEGATIVE
herunternehmen	NEGATIVE
heruntersetzen	NEGATIVE
herunterspielen	NEGATIVE
herunterstufen	NEGATIVE
herunterstürzen	NEGATIVE
herunterwerfen	NEGATIVE
herunterziehen	NEGATIVE
hervorbrechen	NEGATIVE
hervorkehren	POSITIVE
hervorrufen	NEGATIVE
hervorstehen	NEGATIVE
herziehen	NEGATIVE
hetzen	NEGATIVE
heucheln	POSITIVE
heuern	POSITIVE
heulen	NEGATIVE
hinabstürzen	NEGATIVE
hinausbringen	NEGATIVE
hinausfinden	NEGATIVE
hinausführen	NEGATIVE
hinausgehen	NEGATIVE
hinauskatapultieren	POSITIVE
hinauskommen	NEGATIVE
hinauslassen	NEGATIVE
hinauslaufen	NEGATIVE
hinausreichen	NEGATIVE
hinausschieben	NEGATIVE
hinausschießen	NEGATIVE
hinausschmeißen	NEGATIVE
hinaustreiben	NEGATIVE
hinauswagen	NEGATIVE
hinausweisen	NEGATIVE
hinauswerfen	NEGATIVE
hinausziehen	NEGATIVE
hinauszögern	NEGATIVE
hindern	NEGATIVE
hindeuten	NEGATIVE
hineinführen	POSITIVE
hineininterpretieren	NEGATIVE
hineinkommen	POSITIVE
hineinrutschen	NEGATIVE
hineinspielen	POSITIVE
hineinstecken	NEGATIVE
hineinstoßen	NEGATIVE
hineintreiben	POSITIVE
hineinwagen	NEGATIVE
hineinziehen	POSITIVE
hineinzwängen	NEGATIVE
hinfallen	NEGATIVE
hingehören	NEGATIVE
hinhalten	NEGATIVE
hinken	NEGATIVE
hinmachen	NEGATIVE
hinmorden	NEGATIVE
hinnehmen	NEGATIVE
hinreißen	NEGATIVE
hinrichten	NEGATIVE
hinschlagen	NEGATIVE
hinstellen	NEGATIVE
hinsteuern	NEGATIVE
hinterbringen	NEGATIVE
hinterfragen	NEGATIVE
hintergehen	NEGATIVE
hinterherhinken	POSITIVE
hinterherkommen	NEGATIVE
hinterherlaufen	POSITIVE
hinterherrennen	NEGATIVE
hinterherschauen	NEGATIVE
hinterhersehen	NEGATIVE
hinterherwerfen	NEGATIVE
hinterherziehen	NEGATIVE
hinterlassen	NEGATIVE
hintertreiben	NEGATIVE
hinterziehen	NEGATIVE
hinunterschlingen	NEGATIVE
hinunterschlucken	NEGATIVE
hinunterstürzen	NEGATIVE
hinunterwürgen	NEGATIVE
hinwegfegen	NEGATIVE
hinweggehen	NEGATIVE
hinweghelfen	NEGATIVE
hinwegkommen	NEGATIVE
hinwegraffen	NEGATIVE
hinwegsehen	NEGATIVE
hinwegsetzen	NEGATIVE
hinwegtäuschen	NEGATIVE
hinwegziehen	NEGATIVE
hinweisen	NEGATIVE
hinwerfen	NEGATIVE
hinziehen	NEGATIVE
hinzukommen	NEGATIVE
hinzuzählen	NEGATIVE
hochkochen	NEGATIVE
hochkommen	NEGATIVE
hochstilisieren	POSITIVE
hocken	NEGATIVE
holpern	NEGATIVE
horten	POSITIVE
hospitalisieren	POSITIVE
hudeln	NEGATIVE
humanisieren	NEGATIVE
humpeln	NEGATIVE
hungern	POSITIVE
huren	NEGATIVE
husten	NEGATIVE
hyperventilieren	NEGATIVE
hypnotisieren	NEGATIVE
hängen	NEGATIVE
hänseln	NEGATIVE
hätscheln	POSITIVE
häufen	NEGATIVE
höhnen	NEGATIVE
hören	NEGATIVE
hüllen	POSITIVE
hüsteln	NEGATIVE
hüten	NEGATIVE
idealisieren	POSITIVE
ideologisieren	NEGATIVE
ignorieren	NEGATIVE
immunisieren	NEGATIVE
implizieren	NEGATIVE
implodieren	NEGATIVE
indoktrinieren	POSITIVE
infizieren	NEGATIVE
inhaftieren	NEGATIVE
insistieren	NEGATIVE
instrumentalisieren	NEGATIVE
inszenieren	POSITIVE
intellektualisieren	NEGATIVE
internieren	NEGATIVE
intervenieren	NEGATIVE
intrigieren	POSITIVE
involvieren	POSITIVE
ironisieren	NEGATIVE
irren	NEGATIVE
irritieren	NEGATIVE
islamisieren	NEGATIVE
isolieren	NEGATIVE
jagen	NEGATIVE
jammern	NEGATIVE
jaulen	NEGATIVE
jobben	POSITIVE
johlen	POSITIVE
jucken	NEGATIVE
kabbeln	NEGATIVE
kacken	NEGATIVE
kalben	NEGATIVE
kaltmachen	NEGATIVE
kaltstellen	NEGATIVE
kampieren	NEGATIVE
kapern	NEGATIVE
kapieren	NEGATIVE
kapitulieren	POSITIVE
kappen	NEGATIVE
kaprizieren	NEGATIVE
kaputtgehen	NEGATIVE
kaputtmachen	NEGATIVE
karikieren	NEGATIVE
kaschieren	NEGATIVE
kasernieren	NEGATIVE
kaspern	NEGATIVE
kassieren	NEGATIVE
katzbuckeln	POSITIVE
kauern	NEGATIVE
kehren	POSITIVE
keifen	NEGATIVE
kentern	NEGATIVE
keuchen	NEGATIVE
kichern	NEGATIVE
kidnappen	NEGATIVE
kiffen	NEGATIVE
kippen	NEGATIVE
kitzeln	NEGATIVE
klaffen	NEGATIVE
klagen	NEGATIVE
klammern	NEGATIVE
klappern	NEGATIVE
klauen	NEGATIVE
kleben	NEGATIVE
klecksen	NEGATIVE
kleinkriegen	NEGATIVE
kleistern	NEGATIVE
klemmen	NEGATIVE
klingeln	POSITIVE
klirren	NEGATIVE
klopfen	NEGATIVE
kläffen	NEGATIVE
knabbern	NEGATIVE
knacksen	NEGATIVE
knallen	NEGATIVE
knapsen	POSITIVE
knarren	NEGATIVE
knarzen	NEGATIVE
knausern	POSITIVE
knebeln	NEGATIVE
knechten	POSITIVE
kneifen	NEGATIVE
kneipen	NEGATIVE
knicken	NEGATIVE
knien	NEGATIVE
knirschen	NEGATIVE
knistern	NEGATIVE
knittern	NEGATIVE
knuffen	NEGATIVE
knurren	NEGATIVE
knutschen	NEGATIVE
kokettieren	POSITIVE
koksen	NEGATIVE
kollabieren	NEGATIVE
kollaborieren	POSITIVE
kollektivieren	NEGATIVE
kollidieren	NEGATIVE
kolportieren	POSITIVE
kommandieren	POSITIVE
kommen	NEGATIVE
kommentieren	NEGATIVE
kommerzialisieren	POSITIVE
kompensieren	NEGATIVE
komplizieren	NEGATIVE
kompromittieren	POSITIVE
kondolieren	POSITIVE
konfiszieren	NEGATIVE
konfrontieren	NEGATIVE
konspirieren	POSITIVE
konstatieren	NEGATIVE
konsternieren	NEGATIVE
konsultieren	NEGATIVE
konsumieren	POSITIVE
kontaminieren	NEGATIVE
konterkarieren	NEGATIVE
kontrollieren	NEGATIVE
kopulieren	NEGATIVE
korrodieren	NEGATIVE
korrumpieren	NEGATIVE
kosten	NEGATIVE
kotzen	NEGATIVE
krachen	NEGATIVE
krakeelen	NEGATIVE
krakeln	NEGATIVE
krallen	NEGATIVE
krampfen	NEGATIVE
kranken	NEGATIVE
kratzen	NEGATIVE
krauchen	NEGATIVE
krebsen	NEGATIVE
kreiden	NEGATIVE
kreischen	NEGATIVE
kreißen	NEGATIVE
krepieren	NEGATIVE
kribbeln	NEGATIVE
kriegen	NEGATIVE
kriminalisieren	NEGATIVE
kriseln	NEGATIVE
kritisieren	NEGATIVE
kritteln	NEGATIVE
kritzeln	NEGATIVE
krächzen	NEGATIVE
kränkeln	NEGATIVE
kränken	NEGATIVE
krümeln	NEGATIVE
krümmen	NEGATIVE
kujonieren	NEGATIVE
kulminieren	POSITIVE
kungeln	POSITIVE
kurieren	NEGATIVE
kursieren	NEGATIVE
kuschen	POSITIVE
kämpfen	POSITIVE
können	POSITIVE
körperbezogen	POSITIVE
kündigen	NEGATIVE
kürzen	NEGATIVE
labern	NEGATIVE
laborieren	POSITIVE
lachen	NEGATIVE
lahmen	NEGATIVE
lahmlegen	NEGATIVE
lallen	NEGATIVE
lamentieren	NEGATIVE
langen	NEGATIVE
langweilen	NEGATIVE
lassen	NEGATIVE
lasten	NEGATIVE
lauern	NEGATIVE
lavieren	POSITIVE
lecken	NEGATIVE
leerlaufen	NEGATIVE
leerräumen	NEGATIVE
lehnen	NEGATIVE
leiden	NEGATIVE
leidtun	NEGATIVE
leiern	NEGATIVE
letzen	POSITIVE
leugnen	NEGATIVE
liegen	POSITIVE
liegenbleiben	NEGATIVE
lindern	NEGATIVE
liquidieren	NEGATIVE
lispeln	NEGATIVE
lockerlassen	NEGATIVE
lockermachen	POSITIVE
lockern	NEGATIVE
losbrechen	NEGATIVE
losbrüllen	NEGATIVE
loshaben	NEGATIVE
loskaufen	POSITIVE
loskommen	NEGATIVE
loskoppeln	NEGATIVE
loslachen	NEGATIVE
loslösen	NEGATIVE
losmachen	NEGATIVE
losprusten	NEGATIVE
losreißen	NEGATIVE
lossagen	NEGATIVE
losschlagen	NEGATIVE
lossprechen	NEGATIVE
lostreten	NEGATIVE
loswerden	NEGATIVE
luchsen	NEGATIVE
lungern	NEGATIVE
lynchen	POSITIVE
lädieren	NEGATIVE
lähmen	NEGATIVE
lärmen	NEGATIVE
lästern	NEGATIVE
lügen	POSITIVE
lümmeln	NEGATIVE
lüpfen	NEGATIVE
machen	POSITIVE
mahnen	NEGATIVE
majorisieren	NEGATIVE
malochen	NEGATIVE
malträtieren	NEGATIVE
mangeln	NEGATIVE
manipulieren	POSITIVE
manschen	NEGATIVE
manövrieren	POSITIVE
marginalisieren	NEGATIVE
marodieren	NEGATIVE
martern	NEGATIVE
massakrieren	NEGATIVE
masturbieren	NEGATIVE
maulen	NEGATIVE
maunzen	NEGATIVE
mauscheln	NEGATIVE
maßregeln	NEGATIVE
meckern	NEGATIVE
meiden	NEGATIVE
meinen	NEGATIVE
menscheln	NEGATIVE
menstruieren	NEGATIVE
merken	NEGATIVE
meucheln	POSITIVE
meutern	NEGATIVE
miefen	NEGATIVE
miesmachen	NEGATIVE
mildern	NEGATIVE
militarisieren	POSITIVE
mimen	NEGATIVE
mindern	NEGATIVE
minimalisieren	NEGATIVE
missachten	NEGATIVE
missbilligen	NEGATIVE
missbrauchen	POSITIVE
missdeuten	NEGATIVE
missfallen	NEGATIVE
missglücken	NEGATIVE
missgönnen	POSITIVE
misshandeln	NEGATIVE
missinterpretieren	NEGATIVE
missionieren	NEGATIVE
misslingen	NEGATIVE
missraten	NEGATIVE
misstrauen	NEGATIVE
missverstehen	NEGATIVE
mitbekommen	NEGATIVE
mitbenutzen	NEGATIVE
mitberechnen	NEGATIVE
miterleben	POSITIVE
mitfinanzieren	NEGATIVE
mithaben	NEGATIVE
mitkriegen	NEGATIVE
mitrechnen	NEGATIVE
mitschicken	NEGATIVE
mitschwingen	POSITIVE
mitteilen	NEGATIVE
mitverantworten	NEGATIVE
mitwählen	NEGATIVE
mitzählen	NEGATIVE
mobben	NEGATIVE
mogeln	POSITIVE
mokieren	NEGATIVE
monieren	NEGATIVE
monologisieren	POSITIVE
monopolisieren	POSITIVE
moralisieren	NEGATIVE
morden	POSITIVE
mosern	NEGATIVE
motzen	NEGATIVE
mucken	NEGATIVE
muffeln	NEGATIVE
munkeln	POSITIVE
murksen	NEGATIVE
murmeln	NEGATIVE
murren	NEGATIVE
muten	NEGATIVE
mutieren	NEGATIVE
mutmaßen	NEGATIVE
mystifizieren	POSITIVE
mäkeln	NEGATIVE
mästen	NEGATIVE
müffeln	NEGATIVE
müssen	POSITIVE
nachbeten	POSITIVE
nachbezahlen	NEGATIVE
nachbohren	NEGATIVE
nachdenken	NEGATIVE
nachforschen	NEGATIVE
nachfühlen	NEGATIVE
nachgeben	NEGATIVE
nachgrübeln	NEGATIVE
nachhalten	NEGATIVE
nachhelfen	NEGATIVE
nachjagen	POSITIVE
nachkarten	NEGATIVE
nachlassen	NEGATIVE
nachlaufen	POSITIVE
nachlösen	POSITIVE
nachplappern	NEGATIVE
nachrennen	NEGATIVE
nachsagen	NEGATIVE
nachstellen	NEGATIVE
nachsuchen	NEGATIVE
nachtragen	NEGATIVE
nachtrauern	POSITIVE
nachvollziehen	NEGATIVE
nachweinen	NEGATIVE
nachwerfen	NEGATIVE
nachwirken	NEGATIVE
nachzahlen	NEGATIVE
nachäffen	POSITIVE
nageln	NEGATIVE
nagen	NEGATIVE
nahelegen	NEGATIVE
naheliegen	NEGATIVE
narren	NEGATIVE
nationalisieren	POSITIVE
necken	NEGATIVE
negieren	NEGATIVE
neiden	POSITIVE
neigen	NEGATIVE
nennen	NEGATIVE
neppen	NEGATIVE
nerven	NEGATIVE
nesteln	NEGATIVE
niederbeugen	POSITIVE
niederbrennen	NEGATIVE
niederdrücken	NEGATIVE
niederhalten	NEGATIVE
niedermetzeln	POSITIVE
niederprasseln	NEGATIVE
niederreißen	NEGATIVE
niederringen	POSITIVE
niederschießen	NEGATIVE
niederschlagen	NEGATIVE
niedersinken	NEGATIVE
niederstechen	NEGATIVE
niederstoßen	NEGATIVE
niederwerfen	NEGATIVE
niesen	NEGATIVE
nisten	NEGATIVE
normen	NEGATIVE
notschlachten	NEGATIVE
nuscheln	NEGATIVE
näseln	NEGATIVE
nässen	NEGATIVE
nölen	NEGATIVE
nörgeln	NEGATIVE
nötigen	POSITIVE
nützen	NEGATIVE
obduzieren	POSITIVE
observieren	NEGATIVE
obsiegen	NEGATIVE
offenlegen	NEGATIVE
ohrfeigen	NEGATIVE
okkupieren	POSITIVE
oktroyieren	POSITIVE
onanieren	POSITIVE
opponieren	NEGATIVE
optieren	POSITIVE
orakeln	POSITIVE
orgeln	NEGATIVE
outen	NEGATIVE
packen	NEGATIVE
paffen	NEGATIVE
paktieren	NEGATIVE
palavern	NEGATIVE
paralysieren	NEGATIVE
passieren	NEGATIVE
pauschalisieren	NEGATIVE
peinigen	NEGATIVE
peitschen	NEGATIVE
pendeln	NEGATIVE
penetrieren	POSITIVE
persiflieren	POSITIVE
personifizieren	POSITIVE
petzen	NEGATIVE
pfeffern	NEGATIVE
pfeifen	NEGATIVE
pferchen	NEGATIVE
pflastern	NEGATIVE
pfuschen	NEGATIVE
pfänden	NEGATIVE
piesacken	NEGATIVE
pinkeln	POSITIVE
pinseln	NEGATIVE
pissen	NEGATIVE
plagen	NEGATIVE
plagiieren	POSITIVE
plakatieren	NEGATIVE
plappern	POSITIVE
plattmachen	NEGATIVE
plärren	NEGATIVE
plätten	NEGATIVE
plündern	POSITIVE
pochen	NEGATIVE
poetisieren	NEGATIVE
polarisieren	NEGATIVE
polemisieren	NEGATIVE
politisieren	NEGATIVE
poltern	NEGATIVE
poppen	NEGATIVE
poussieren	NEGATIVE
prahlen	NEGATIVE
prallen	NEGATIVE
prasseln	NEGATIVE
prassen	POSITIVE
predigen	POSITIVE
preisgeben	NEGATIVE
prellen	POSITIVE
pressieren	NEGATIVE
privatisieren	NEGATIVE
problematisieren	NEGATIVE
profanieren	NEGATIVE
prolongieren	POSITIVE
prophezeien	POSITIVE
prostituieren	NEGATIVE
protegieren	POSITIVE
protestieren	NEGATIVE
provozieren	NEGATIVE
prozessieren	NEGATIVE
prusten	NEGATIVE
präferieren	POSITIVE
präjudizieren	NEGATIVE
prügeln	NEGATIVE
pubertieren	NEGATIVE
pudern	NEGATIVE
pupen	NEGATIVE
pupsen	NEGATIVE
putschen	POSITIVE
pöbeln	NEGATIVE
qualmen	NEGATIVE
quasseln	NEGATIVE
quatschen	NEGATIVE
quengeln	NEGATIVE
querschießen	NEGATIVE
querstellen	NEGATIVE
quetschen	NEGATIVE
quieken	NEGATIVE
quietschen	NEGATIVE
quittieren	NEGATIVE
quotieren	NEGATIVE
quäken	NEGATIVE
quälen	NEGATIVE
radikalisieren	NEGATIVE
raffen	NEGATIVE
rammeln	NEGATIVE
rammen	NEGATIVE
ramponieren	NEGATIVE
randalieren	NEGATIVE
rangeln	POSITIVE
rankommen	NEGATIVE
rappeln	NEGATIVE
rasseln	NEGATIVE
raten	NEGATIVE
rationalisieren	POSITIVE
rationieren	NEGATIVE
rattern	NEGATIVE
rauben	POSITIVE
rauchen	NEGATIVE
raufen	NEGATIVE
raunen	POSITIVE
rausekeln	NEGATIVE
rausfliegen	NEGATIVE
raushalten	NEGATIVE
rauslassen	NEGATIVE
rausreißen	NEGATIVE
rausschmeißen	NEGATIVE
rauswerfen	NEGATIVE
reagieren	NEGATIVE
rebellieren	NEGATIVE
rechtfertigen	NEGATIVE
reden	NEGATIVE
reduzieren	NEGATIVE
referieren	NEGATIVE
regen	NEGATIVE
reglementieren	NEGATIVE
reiben	NEGATIVE
reinfallen	NEGATIVE
reinknallen	NEGATIVE
reinlegen	NEGATIVE
reinreden	NEGATIVE
reinstecken	NEGATIVE
reinziehen	NEGATIVE
reiten	NEGATIVE
reizen	NEGATIVE
reißen	NEGATIVE
reklamieren	NEGATIVE
relativieren	NEGATIVE
relegieren	NEGATIVE
rempeln	NEGATIVE
repatriieren	NEGATIVE
requirieren	POSITIVE
resignieren	NEGATIVE
resultieren	NEGATIVE
retardieren	NEGATIVE
retirieren	NEGATIVE
reuen	NEGATIVE
revidieren	NEGATIVE
revoltieren	NEGATIVE
richten	NEGATIVE
riechen	NEGATIVE
riskieren	NEGATIVE
ritzen	NEGATIVE
rivalisieren	POSITIVE
romantisieren	POSITIVE
rosten	NEGATIVE
rotzen	NEGATIVE
ruckeln	NEGATIVE
rufen	NEGATIVE
ruhigstellen	NEGATIVE
ruinieren	NEGATIVE
rumgehen	NEGATIVE
rumhängen	NEGATIVE
rumlaufen	NEGATIVE
rumliegen	NEGATIVE
rumoren	NEGATIVE
rumpeln	NEGATIVE
rumsen	NEGATIVE
rumstehen	NEGATIVE
rumsurfen	NEGATIVE
rumtreiben	NEGATIVE
rumzappeln	NEGATIVE
runtermachen	NEGATIVE
runterputzen	NEGATIVE
runzeln	NEGATIVE
rupfen	NEGATIVE
rutschen	NEGATIVE
rächen	NEGATIVE
räsonieren	NEGATIVE
rätseln	NEGATIVE
räumen	NEGATIVE
röcheln	NEGATIVE
rödeln	NEGATIVE
röten	NEGATIVE
rüberkommen	NEGATIVE
rüffeln	NEGATIVE
rügen	NEGATIVE
rühren	NEGATIVE
rütteln	NEGATIVE
sabbeln	NEGATIVE
sabbern	NEGATIVE
sabotieren	NEGATIVE
sacken	NEGATIVE
sagen	NEGATIVE
sanktionieren	NEGATIVE
saufen	NEGATIVE
schachern	NEGATIVE
schaden	NEGATIVE
schallen	NEGATIVE
scharfmachen	NEGATIVE
scharren	NEGATIVE
scharwenzeln	NEGATIVE
schassen	NEGATIVE
schaudern	NEGATIVE
